iter	Logloss
1515	0.3958402485
1516	0.3958347376
1517	0.3958217648
1518	0.3958062958
1519	0.3957880297
1520	0.3957687658
1521	0.3957593962
1522	0.3957468397
1523	0.3957351388
1524	0.3957249009
1525	0.3957170273
1526	0.3957044624
1527	0.3957041824
1528	0.3956831764
1529	0.3956734964
1530	0.3956641087
1531	0.3956553314
1532	0.3956417561
1533	0.395637133
1534	0.3956170731
1535	0.3955937787
1536	0.3955840807
1537	0.3955754317
1538	0.3955639547
1539	0.395546541
1540	0.3955340372
1541	0.3955233719
1542	0.3955141929
1543	0.3955035835
1544	0.3954982661
1545	0.3954933205
1546	0.3954816473
1547	0.395474202
1548	0.3954739812
1549	0.3954649677
1550	0.3954561944
1551	0.3954450305
1552	0.3954164953
1553	0.395407331
1554	0.3953991602
1555	0.3953856422
1556	0.3953551446
1557	0.3953471497
1558	0.3953297344
1559	0.3953207704
1560	0.3953135161
1561	0.3953130424
1562	0.395303228
1563	0.39529403
1564	0.3952860986
1565	0.395280239
1566	0.3952568258
1567	0.3952477122
1568	0.3952408379
1569	0.3952210755
1570	0.3952112096
1571	0.3952029869
1572	0.3951936506
1573	0.3951799702
1574	0.3951664169
1575	0.3951631294
1576	0.3951459749
1577	0.3951340334
1578	0.3951238685
1579	0.3951163535
1580	0.3951079528
1581	0.3951031203
1582	0.3951030718
1583	0.3950793037
1584	0.3950728694
1585	0.395062249
1586	0.3950479726
1587	0.3950404918
1588	0.3950310826
1589	0.3950232566
1590	0.3950142938
1591	0.3950042798
1592	0.3949915193
1593	0.394980879
1594	0.3949716474
1595	0.3949377608
1596	0.3949310636
1597	0.394916085
1598	0.3949059449
1599	0.3948977049
1600	0.3948974303
1601	0.3948962032
1602	0.3948936895
1603	0.3948851553
1604	0.3948701735
1605	0.3948605264
1606	0.3948538943
1607	0.3948470445
1608	0.3948390047
1609	0.3948280651
1610	0.3948190826
1611	0.3948074763
1612	0.3947991335
1613	0.3947873579
1614	0.3947737919
1615	0.3947624482
1616	0.3947504562
1617	0.3947395875
1618	0.3947303974
1619	0.3947267382
1620	0.3947215335
1621	0.3947081407
1622	0.394700756
1623	0.3946875009
1624	0.3946798209
1625	0.3946723893
1626	0.3946611683
1627	0.3946510554
1628	0.3946436836
1629	0.3946367615
1630	0.3946290578
1631	0.3946271421
1632	0.3946204621
1633	0.3946119588
1634	0.3946023178
1635	0.3945811568
1636	0.3945741616
1637	0.3945606583
1638	0.3945431454
1639	0.3945294518
1640	0.3945222286
1641	0.3945113847
1642	0.3945009604
1643	0.3944944979
1644	0.3944757184
1645	0.3944618246
1646	0.3944604925
1647	0.3944527402
1648	0.3944455164
1649	0.3944382554
1650	0.3944251358
1651	0.3944227026
1652	0.3944083133
1653	0.394395903
1654	0.3943836118
1655	0.3943706119
1656	0.3943525982
1657	0.3943438256
1658	0.3943358573
1659	0.3943239201
1660	0.3943020923
1661	0.3942950415
1662	0.3942951329
1663	0.3942900432
1664	0.3942837504
1665	0.3942725712
1666	0.3942660063
1667	0.3942612484
1668	0.3942479546
1669	0.3942341141
1670	0.3942212202
1671	0.3942169681
1672	0.3942079988
1673	0.3941840418
1674	0.3941740824
1675	0.3941655267
1676	0.3941545775
1677	0.3941503687
1678	0.3941425332
1679	0.3941352143
1680	0.3941212695
1681	0.394101126
1682	0.3940845382
1683	0.3940687419
1684	0.3940515621
1685	0.3940452543
1686	0.3940309154
1687	0.3940144435
1688	0.3940039961
1689	0.3939920157
1690	0.3939819827
1691	0.3939727822
1692	0.3939647107
1693	0.393956679
1694	0.3939507085
1695	0.3939442032
1696	0.3939356717
1697	0.3939185257
1698	0.3939115725
1699	0.3939037952
1700	0.393893806
1701	0.3938817326
1702	0.3938756121
1703	0.3938684248
1704	0.3938527603
1705	0.3938458146
1706	0.393838069
1707	0.3938304154
1708	0.3938221397
1709	0.393812578
1710	0.3938069466
1711	0.39379688
1712	0.3937951682
1713	0.3937722987
1714	0.3937632773
1715	0.3937546239
1716	0.3937411952
1717	0.3937315989
1718	0.3937244237
1719	0.3937110924
1720	0.3937021345
1721	0.3936856528
1722	0.393677445
1723	0.393670194
1724	0.3936548792
1725	0.3936447465
1726	0.3936382548
1727	0.393628449
1728	0.3936194883
1729	0.3936064664
1730	0.3935977976
1731	0.3935896981
1732	0.3935857799
1733	0.3935796675
1734	0.3935759432
1735	0.3935658464
1736	0.3935583404
1737	0.3935561059
1738	0.3935405743
1739	0.3935304075
1740	0.3935154179
1741	0.3935067435
1742	0.3934995226
1743	0.3934994365
1744	0.3934924457
1745	0.3934850941
1746	0.3934787111
1747	0.3934684267
1748	0.3934572068
1749	0.3934495591
1750	0.3934431872
1751	0.3934415463
1752	0.3934386943
1753	0.3934247163
1754	0.3934166584
1755	0.3934096466
1756	0.3934020317
1757	0.393393524
1758	0.3933802937
1759	0.3933704927
1760	0.3933627427
1761	0.3933555737
1762	0.3933533071
1763	0.3933436132
1764	0.3933301327
1765	0.3933200797
1766	0.3933151083
1767	0.3933081337
1768	0.3933001098
1769	0.3932920268
1770	0.3932731046
1771	0.393273083
1772	0.3932696269
1773	0.393261884
1774	0.3932550432
1775	0.3932468971
1776	0.3932283002
1777	0.3932261307
1778	0.3932143958
1779	0.3931984499
1780	0.3931925781
1781	0.3931817631
1782	0.3931569201
1783	0.3931569524
1784	0.3931438455
1785	0.3931438131
1786	0.3931374209
1787	0.3931294337
1788	0.3931107351
1789	0.3930996918
1790	0.3930902546
1791	0.3930795087
1792	0.3930744383
1793	0.3930693207
1794	0.3930550436
1795	0.393046036
1796	0.3930444751
1797	0.3930336658
1798	0.3930266514
1799	0.3930235409
1800	0.3930171091
1801	0.3930084888
1802	0.3929929362
1803	0.3929928877
1804	0.3929929738
1805	0.3929928016
1806	0.3929848526
1807	0.3929822964
1808	0.3929767157
1809	0.3929735557
1810	0.392965691
1811	0.3929542588
1812	0.3929472683
1813	0.3929360835
1814	0.392915247
1815	0.3929059768
1816	0.3928946693
1817	0.3928823591
1818	0.3928677558
1819	0.3928568365
1820	0.3928414232
1821	0.3928400774
1822	0.3928338938
1823	0.3928338292
1824	0.3928157732
1825	0.3928068909
1826	0.3927934486
1827	0.3927759481
1828	0.3927666746
1829	0.3927521054
1830	0.3927440496
1831	0.3927290826
1832	0.3927159718
1833	0.3927076479
1834	0.3926852173
1835	0.3926708283
1836	0.3926614411
1837	0.39264522
1838	0.3926357174
1839	0.3926218166
1840	0.3926208479
1841	0.3926146533
1842	0.3926092333
1843	0.3926032871
1844	0.3925953148
1845	0.3925770984
1846	0.392569467
1847	0.3925604687
1848	0.39255633
1849	0.3925533212
1850	0.3925381382
1851	0.3925291122
1852	0.3925198843
1853	0.3925180705
1854	0.3925105514
1855	0.392507085
1856	0.3924989721
1857	0.3924896446
1858	0.3924812321
1859	0.3924751104
1860	0.3924749867
1861	0.3924658634
1862	0.3924549177
1863	0.3924531359
1864	0.3924476788
1865	0.3924415651
1866	0.3924341437
1867	0.3924087465
1868	0.3924002301
1869	0.3923890975
1870	0.3923551233
1871	0.3923514154
1872	0.3923396843
1873	0.3923345772
1874	0.3923213323
1875	0.3923122872
1876	0.3923018885
1877	0.3922953024
1878	0.3922821504
1879	0.3922721537
1880	0.3922590903
1881	0.3922588749
1882	0.3922167364
1883	0.3922107158
1884	0.3921973818
1885	0.3921900488
1886	0.392173843
1887	0.3921737139
1888	0.3921713718
1889	0.3921672236
1890	0.3921525278
1891	0.3921507068
1892	0.3921428162
1893	0.3921392678
1894	0.3921261417
1895	0.3921176407
1896	0.3921124474
1897	0.392102752
1898	0.3920643434
1899	0.3920586922
1900	0.392052515
1901	0.3920361538
1902	0.3920215226
1903	0.392007486
1904	0.3919891487
1905	0.3919818832
1906	0.3919695635
1907	0.3919521665
1908	0.3919459382
1909	0.3919358764
1910	0.3919217446
1911	0.3918884948
1912	0.3918762361
1913	0.3918699782
1914	0.3918669106
1915	0.3918580578
1916	0.3918490347
1917	0.3918417704
1918	0.3918350772
1919	0.3918215272
1920	0.3918103778
1921	0.3918091618
1922	0.3918077007
1923	0.3917972853
1924	0.3917862834
1925	0.3917732786
1926	0.3917678168
1927	0.3917595797
1928	0.3917474863
1929	0.3917385763
1930	0.3917296022
1931	0.3917176089
1932	0.391710744
1933	0.3917107655
1934	0.3917106524
1935	0.3917007742
1936	0.3916882752
1937	0.3916776825
1938	0.391666095
1939	0.3916540344
1940	0.3916531865
1941	0.3916437914
1942	0.3916328243
1943	0.3916240519
1944	0.3916167415
1945	0.3916094385
1946	0.3916027621
1947	0.3915958473
1948	0.3915910639
1949	0.3915821682
1950	0.391574852
1951	0.3915632096
1952	0.3915542592
1953	0.3915441291
1954	0.3915376595
1955	0.3915288607
1956	0.391524136
1957	0.391519503
1958	0.39150815
1959	0.3914962505
1960	0.3914820936
1961	0.3914757058
1962	0.3914731483
1963	0.3914616778
1964	0.3914543967
1965	0.391448251
1966	0.3914392217
1967	0.3914322187
1968	0.3914121292
1969	0.3913989886
1970	0.3913902186
1971	0.3913880268
1972	0.3913818168
1973	0.3913717406
1974	0.3913546006
1975	0.3913465335
1976	0.3913384891
1977	0.3913328278
1978	0.3913223072
1979	0.3913088019
1980	0.3913029639
1981	0.3912925712
1982	0.3912757355
1983	0.3912457673
1984	0.3912391335
1985	0.3912338063
1986	0.3912184943
1987	0.3912007063
1988	0.3911924699
1989	0.3911847069
1990	0.3911785091
1991	0.391170025
1992	0.3911414907
1993	0.3911312865
1994	0.3911241522
1995	0.3911240982
1996	0.3911132628
1997	0.3911067347
1998	0.3911066647
1999	0.3910892742
2000	0.3910797599
2001	0.3910761377
2002	0.391066468
2003	0.3910597578
2004	0.3910504863
2005	0.3910443346
2006	0.3910355528
2007	0.3910179112
2008	0.3910057062
2009	0.3910002172
2010	0.3909931276
2011	0.3909572987
2012	0.3909489417
2013	0.3909322203
2014	0.3909302435
2015	0.3909233244
2016	0.3909173437
2017	0.3909080984
2018	0.3909028175
2019	0.3908911303
2020	0.3908711087
2021	0.3908598235
2022	0.3908515555
2023	0.3908515285
2024	0.3908463806
2025	0.3908382984
2026	0.3908331975
2027	0.3908235093
2028	0.3908122589
2029	0.3908071083
2030	0.3907774471
2031	0.3907663329
2032	0.3907405614
2033	0.3907211879
2034	0.390714498
2035	0.3907091388
2036	0.3907026822
2037	0.3906909612
2038	0.3906801845
2039	0.3906719349
2040	0.3906624357
2041	0.3906543269
2042	0.3906406797
2043	0.3906333416
2044	0.3906239552
2045	0.3906217217
2046	0.3906125978
2047	0.3906031678
2048	0.3905962235
2049	0.3905889896
2050	0.3905837379
2051	0.3905742226
2052	0.3905701624
2053	0.3905623257
2054	0.3905407471
2055	0.3905254697
2056	0.3905220898
2057	0.390513135
2058	0.3905036923
2059	0.3904960074
2060	0.3904867941
2061	0.3904787534
2062	0.3904702774
2063	0.3904631716
2064	0.3904548534
2065	0.3904480759
2066	0.3904373018
2067	0.3904300709
2068	0.3904235189
2069	0.3904174323
2070	0.3904174268
2071	0.3904107378
2072	0.3904052937
2073	0.3903945121
2074	0.3903765375
2075	0.3903693309
2076	0.3903630287
2077	0.3903622449
2078	0.3903535044
2079	0.3903375805
2080	0.3903321021
2081	0.3903228961
2082	0.3903155997
2083	0.3903059407
2084	0.3903012424
2085	0.3902914322
2086	0.3902808435
2087	0.3902639935
2088	0.3902571656
2089	0.3902525805
2090	0.3902488509
2091	0.3902437022
2092	0.3902393157
2093	0.3902239338
2094	0.3902171951
2095	0.3902092818
2096	0.3902060849
2097	0.3901973368
2098	0.3901861692
2099	0.3901721593
2100	0.3901660578
2101	0.3901614901
2102	0.3901526333
2103	0.3901448678
2104	0.3901315253
2105	0.3901256806
2106	0.3901191813
2107	0.3901049112
2108	0.390091037
2109	0.3900862285
2110	0.3900737874
2111	0.3900620594
2112	0.3900561235
2113	0.3900484061
2114	0.3900398955
2115	0.3900347348
2116	0.3900293599
2117	0.3900220517
2118	0.3900138794
2119	0.3900082126
2120	0.3900001904
2121	0.3899875122
2122	0.3899846332
2123	0.3899774969
2124	0.389961381
2125	0.3899613595
2126	0.3899506343
2127	0.3899437373
2128	0.3899332566
2129	0.389924378
2130	0.389919447
2131	0.3899058204
2132	0.389903379
2133	0.389899967
2134	0.3898753683
2135	0.38986242
2136	0.3898559201
2137	0.3898558986
2138	0.3898464592
2139	0.3898411421
2140	0.3898341972
2141	0.3898307269
2142	0.3898086218
2143	0.3897997668
2144	0.389796409
2145	0.3897804855
2146	0.3897750108
2147	0.3897696433
2148	0.3897625271
2149	0.389756311
2150	0.389750986
2151	0.3897460005
2152	0.3897433258
2153	0.3897414747
2154	0.3897309129
2155	0.3897231851
2156	0.3897102392
2157	0.3896986086
2158	0.3896903693
2159	0.3896883407
2160	0.3896565859
2161	0.3896480033
2162	0.389643536
2163	0.3896318867
2164	0.3896296215
2165	0.3896208809
2166	0.3896153056
2167	0.3896064419
2168	0.3895956296
2169	0.3895892358
2170	0.3895827765
2171	0.3895799242
2172	0.3895733347
2173	0.3895707482
2174	0.3895581407
2175	0.3895463839
2176	0.3895419171
2177	0.3895340372
2178	0.3895305818
2179	0.3895192981
2180	0.389502201
2181	0.3894950308
2182	0.3894656841
2183	0.3894569493
2184	0.3894444662
2185	0.3894315973
2186	0.389424341
2187	0.3894190803
2188	0.3894130448
2189	0.3894085815
2190	0.3893983403
2191	0.3893845365
2192	0.3893772422
2193	0.38936967
2194	0.3893626779
2195	0.3893615154
2196	0.3893508349
2197	0.3893285502
2198	0.3893159885
2199	0.3892955395
2200	0.3892804871
2201	0.3892680939
2202	0.3892667704
2203	0.3892619336
2204	0.3892617882
2205	0.3892492977
2206	0.3892408225
2207	0.3892301733
2208	0.3892240607
2209	0.3892175594
2210	0.3891933687
2211	0.3891766511
2212	0.3891689553
2213	0.3891633205
2214	0.3891575815
2215	0.3891574685
2216	0.3891523276
2217	0.3891472173
2218	0.3891407163
2219	0.3891321263
2220	0.3891058878
2221	0.3891031374
2222	0.3890984889
2223	0.3890797992
2224	0.3890682308
2225	0.3890432472
2226	0.389035994
2227	0.389027886
2228	0.3890249312
2229	0.3890033476
2230	0.3889887894
2231	0.388976537
2232	0.3889730112
2233	0.3889699557
2234	0.3889580255
2235	0.3889400522
2236	0.3889329672
2237	0.3889242775
2238	0.388915294
2239	0.3889047093
2240	0.3888977512
2241	0.3888977996
2242	0.3888931342
2243	0.3888836554
2244	0.3888790035
2245	0.3888788636
2246	0.3888714848
2247	0.3888672655
2248	0.3888573764
2249	0.3888407018
2250	0.3888357977
2251	0.3888279672
2252	0.3888236953
2253	0.3888168714
2254	0.3888140186
2255	0.3888140617
2256	0.3887900219
2257	0.3887846017
2258	0.3887756243
2259	0.3887656102
2260	0.3887628435
2261	0.3887468231
2262	0.388737259
2263	0.3887320119
2264	0.3887232666
2265	0.3887142315
2266	0.3887074232
2267	0.3887023907
2268	0.3886938241
2269	0.3886854358
2270	0.3886810666
2271	0.3886680809
2272	0.3886607681
2273	0.3886587282
2274	0.3886536207
2275	0.3886436232
2276	0.3886293871
2277	0.3886113632
2278	0.3886057347
2279	0.3885925819
2280	0.3885841338
2281	0.3885793444
2282	0.3885706718
2283	0.3885579548
2284	0.3885446676
2285	0.3885366795
2286	0.3885286511
2287	0.3885208103
2288	0.3885164412
2289	0.3885033364
2290	0.38849277
2291	0.3884869177
2292	0.3884857502
2293	0.3884718512
2294	0.3884702526
2295	0.3884619383
2296	0.38845006
2297	0.3884428703
2298	0.3884204989
2299	0.3884136845
2300	0.3884113119
2301	0.3884112903
2302	0.3884054396
2303	0.3883963629
2304	0.3883881675
2305	0.3883828602
2306	0.3883749425
2307	0.3883639015
2308	0.3883559734
2309	0.3883478608
2310	0.3883341082
2311	0.3883268137
2312	0.38831654
2313	0.3883082762
2314	0.3882924754
2315	0.3882894237
2316	0.3882790076
2317	0.388266465
2318	0.3882585259
2319	0.3882541533
2320	0.3882529964
2321	0.3882343233
2322	0.388227436
2323	0.3882230272
2324	0.3882107319
2325	0.3882021195
2326	0.388192158
2327	0.3881819726
2328	0.3881702463
2329	0.3881449151
2330	0.3881407604
2331	0.3881356871
2332	0.3881235065
2333	0.3881180754
2334	0.3881086697
2335	0.3881042299
2336	0.3880953689
2337	0.3880847014
2338	0.3880770806
2339	0.3880696873
2340	0.3880618579
2341	0.3880544248
2342	0.3880516262
2343	0.3880480194
2344	0.3880416971
2345	0.3880339298
2346	0.3880274005
2347	0.3880144252
2348	0.3880075617
2349	0.3879956034
2350	0.3879908931
2351	0.3879899512
2352	0.3879854475
2353	0.3879795445
2354	0.38797122
2355	0.3879712146
2356	0.3879670866
2357	0.3879567095
2358	0.3879515082
2359	0.3879488366
2360	0.3879455811
2361	0.3879381087
2362	0.3879272872
2363	0.3879208072
2364	0.3879148385
2365	0.3879085816
2366	0.387903082
2367	0.3878974904
2368	0.3878925227
2369	0.3878852586
2370	0.3878809636
2371	0.3878741427
2372	0.3878663503
2373	0.3878617648
2374	0.3878521352
2375	0.3878521567
2376	0.3878452909
2377	0.3878450594
2378	0.3878401386
2379	0.3878314039
2380	0.3878104599
2381	0.3878042255
2382	0.3877994203
2383	0.3877936467
2384	0.3877878934
2385	0.387787775
2386	0.3877827805
2387	0.3877776012
2388	0.3877735217
2389	0.3877709167
2390	0.3877599645
2391	0.3877526454
2392	0.3877451312
2393	0.3877428171
2394	0.3877308036
2395	0.3877283655
2396	0.3877168173
2397	0.3877109942
2398	0.3877054672
2399	0.3876987468
2400	0.3876937444
2401	0.387678682
2402	0.3876732896
2403	0.387668121
2404	0.3876631152
2405	0.3876566706
2406	0.3876357303
2407	0.3876285191
2408	0.3876193924
2409	0.3876108597
2410	0.3876005511
2411	0.3875878441
2412	0.3875812264
2413	0.3875738747
2414	0.3875636615
2415	0.3875571843
2416	0.3875571843
2417	0.3875504672
2418	0.3875503702
2419	0.3875376909
2420	0.3875314527
2421	0.3875229355
2422	0.3875148918
2423	0.3874928902
2424	0.3874849479
2425	0.3874848725
2426	0.3874796306
2427	0.3874765791
2428	0.3874658697
2429	0.3874597966
2430	0.3874491717
2431	0.3874260259
2432	0.3874184697
2433	0.3873974102
2434	0.3873957799
2435	0.3873842026
2436	0.3873800475
2437	0.3873728524
2438	0.3873613343
2439	0.3873495954
2440	0.3873405542
2441	0.3873314391
2442	0.3873224474
2443	0.3873224205
2444	0.387315679
2445	0.3873080081
2446	0.3873016021
2447	0.3872912109
2448	0.3872695021
2449	0.3872615302
2450	0.3872604287
2451	0.3872560274
2452	0.3872484602
2453	0.3872433634
2454	0.3872286798
2455	0.3872218301
2456	0.3872123271
2457	0.3872004945
2458	0.3871957042
2459	0.3871875622
2460	0.3871530452
2461	0.3871436721
2462	0.3871343289
2463	0.3871240186
2464	0.3871139477
2465	0.3870991025
2466	0.3870838369
2467	0.387076069
2468	0.3870653501
2469	0.387062258
2470	0.3870567221
2471	0.3870488001
2472	0.3870426147
2473	0.3870369271
2474	0.3870299406
2475	0.3870254877
2476	0.3870202417
2477	0.3870111596
2478	0.3870018009
2479	0.3869955742
2480	0.3869875772
2481	0.3869731106
2482	0.3869628845
2483	0.386953921
2484	0.3869500172
2485	0.3869449959
2486	0.3869403087
2487	0.3869281056
2488	0.3869226693
2489	0.3868918069
2490	0.3868872313
2491	0.386880229
2492	0.3868623715
2493	0.3868528012
2494	0.3868527365
2495	0.3868467233
2496	0.3868323557
2497	0.3868302378
2498	0.3868184894
2499	0.3868183439
2500	0.3868089493
2501	0.3868020282
2502	0.3867952038
2503	0.3867905959
2504	0.3867857387
2505	0.3867809023
2506	0.3867725574
2507	0.3867704479
2508	0.3867593652
2509	0.3867527908
2510	0.3867490453
2511	0.3867416285
2512	0.3867305729
2513	0.3867230015
2514	0.3867179799
2515	0.3867052993
2516	0.3866994166
2517	0.3866957033
2518	0.3866956979
2519	0.3866910731
2520	0.3866786765
2521	0.386658566
2522	0.3866526036
2523	0.3866460354
2524	0.3866376077
2525	0.3866314837
2526	0.386625623
2527	0.3866140032
2528	0.3866090248
2529	0.3866059838
2530	0.3865981002
2531	0.3865904793
2532	0.3865808692
2533	0.3865612695
2534	0.3865553422
2535	0.3865502403
2536	0.3865334255
2537	0.3865222222
2538	0.3865178205
2539	0.3865082938
2540	0.3864945405
2541	0.3864892645
2542	0.386483081
2543	0.386472355
2544	0.3864713
2545	0.3864713052
2546	0.3864685338
2547	0.3864660928
2548	0.3864614095
2549	0.386444339
2550	0.3864334516
2551	0.3864241554
2552	0.3864174813
2553	0.3864037618
2554	0.3864005275
2555	0.3863910659
2556	0.3863829381
2557	0.3863774247
2558	0.3863732795
2559	0.3863698622
2560	0.3863523986
2561	0.3863449313
2562	0.3863326937
2563	0.3863234795
2564	0.3863145965
2565	0.3862990299
2566	0.3862848734
2567	0.3862799114
2568	0.3862684481
2569	0.3862683835
2570	0.3862405412
2571	0.3862277752
2572	0.3862218855
2573	0.3862114556
2574	0.386210156
2575	0.3862057539
2576	0.386196087
2577	0.3861869979
2578	0.386175657
2579	0.3861686941
2580	0.3861581287
2581	0.3861571814
2582	0.3861467833
2583	0.3861412819
2584	0.3861346264
2585	0.3861278729
2586	0.3861213062
2587	0.3861201682
2588	0.3861102582
2589	0.3861022697
2590	0.3860960853
2591	0.3860903915
2592	0.3860889064
2593	0.3860832264
2594	0.386080522
2595	0.386074199
2596	0.3860655458
2597	0.3860598248
2598	0.3860473278
2599	0.3860415913
2600	0.3860315085
2601	0.3860315085
2602	0.386021954
2603	0.3860173007
2604	0.3860128229
2605	0.3859987322
2606	0.3859918327
2607	0.3859865444
2608	0.3859807128
2609	0.3859726607
2610	0.3859717731
2611	0.3859635293
2612	0.3859582478
2613	0.3859511038
2614	0.385946037
2615	0.3859326202
2616	0.3859257161
2617	0.3859215026
2618	0.3859146081
2619	0.3859146351
2620	0.3859095292
2621	0.385904007
2622	0.3858923318
2623	0.3858889349
2624	0.3858841608
2625	0.3858662703
2626	0.3858587548
2627	0.3858516754
2628	0.3858491385
2629	0.3858427305
2630	0.3858353513
2631	0.3858338012
2632	0.3858222834
2633	0.385816814
2634	0.3858052812
2635	0.3857985361
2636	0.3857894028
2637	0.3857822289
2638	0.3857768321
2639	0.3857752123
2640	0.3857708727
2641	0.3857575325
2642	0.3857505564
2643	0.3857435544
2644	0.3857368827
2645	0.3857322915
2646	0.3857236893
2647	0.3857173064
2648	0.3856994814
2649	0.3856832809
2650	0.3856724028
2651	0.3856621996
2652	0.3856559734
2653	0.3856429878
2654	0.3856368567
2655	0.3856279839
2656	0.3856186744
2657	0.3856144329
2658	0.3856117098
2659	0.3856046975
2660	0.3855933663
2661	0.3855868638
2662	0.3855868636
2663	0.3855867934
2664	0.3855866913
2665	0.3855747515
2666	0.3855653052
2667	0.3855581392
2668	0.3855479801
2669	0.3855426912
2670	0.3855368532
2671	0.3855304167
2672	0.3855181958
2673	0.3855024583
2674	0.3854950945
2675	0.3854908272
2676	0.3854873612
2677	0.3854754462
2678	0.3854495098
2679	0.3854394465
2680	0.3854343926
2681	0.385423231
2682	0.3854171697
2683	0.3854070154
2684	0.3853969732
2685	0.3853897079
2686	0.3853858171
2687	0.3853777465
2688	0.3853616377
2689	0.3853583924
2690	0.3853517388
2691	0.3853455227
2692	0.3853362049
2693	0.3853236581
2694	0.3853166389
2695	0.3853104126
2696	0.3853057876
2697	0.3852959575
2698	0.3852855065
2699	0.3852813193
2700	0.3852749935
2701	0.3852729644
2702	0.3852647083
2703	0.3852559669
2704	0.3852470506
2705	0.3852409689
2706	0.385223806
2707	0.3852156641
2708	0.3852031424
2709	0.3851928749
2710	0.3851886218
2711	0.3851866249
2712	0.3851805337
2713	0.3851719968
2714	0.3851638682
2715	0.3851587816
2716	0.3851489646
2717	0.3851418133
2718	0.3851409898
2719	0.3851332987
2720	0.3851082329
2721	0.3851001057
2722	0.3850938467
2723	0.3850896468
2724	0.3850836196
2725	0.3850769569
2726	0.3850706458
2727	0.3850620836
2728	0.3850509318
2729	0.3850499368
2730	0.3850485753
2731	0.3850423532
2732	0.3850423211
2733	0.3850412489
2734	0.385026767
2735	0.3850267563
2736	0.3850125973
2737	0.3850010466
2738	0.384998759
2739	0.3849897255
2740	0.3849688598
2741	0.3849675034
2742	0.3849594182
2743	0.3849474537
2744	0.3849474267
2745	0.3849394507
2746	0.3849338805
2747	0.3849282357
2748	0.384921873
2749	0.3849160068
2750	0.384911202
2751	0.3849063838
2752	0.3849008598
2753	0.3848926438
2754	0.3848839626
2755	0.3848723191
2756	0.3848660739
2757	0.3848597013
2758	0.3848522351
2759	0.3848358531
2760	0.3848313293
2761	0.3848179731
2762	0.3848121926
2763	0.3848121925
2764	0.3848058198
2765	0.3847966656
2766	0.3847924571
2767	0.3847910147
2768	0.3847822643
2769	0.3847774315
2770	0.3847665214
2771	0.3847573724
2772	0.3847511997
2773	0.3847460325
2774	0.3847435846
2775	0.3847388971
2776	0.3847266667
2777	0.384726629
2778	0.3847223649
2779	0.3847141186
2780	0.3847113201
2781	0.3847112985
2782	0.3847034339
2783	0.3847021555
2784	0.3846963215
2785	0.3846874695
2786	0.3846825387
2787	0.3846816101
2788	0.3846751518
2789	0.384667666
2790	0.3846640546
2791	0.3846563208
2792	0.3846511728
2793	0.3846415718
2794	0.3846318391
2795	0.384626532
2796	0.3846206925
2797	0.3846181137
2798	0.384612266
2799	0.3846023105
2800	0.3846010834
2801	0.3845898671
2802	0.3845833565
2803	0.3845798848
2804	0.3845760312
2805	0.3845697342
2806	0.3845545641
2807	0.3845417625
2808	0.3845356611
2809	0.3845255957
2810	0.3845239749
2811	0.3845152827
2812	0.3845053645
2813	0.3845003383
2814	0.3844955216
2815	0.3844893387
2816	0.3844844415
2817	0.3844796547
2818	0.3844715682
2819	0.3844662925
2820	0.3844562569
2821	0.3844508783
2822	0.3844475146
2823	0.3844409201
2824	0.3844344868
2825	0.3844300902
2826	0.3844298856
2827	0.3844259816
2828	0.3844209402
2829	0.3844123885
2830	0.3844077921
2831	0.3843930412
2832	0.3843893837
2833	0.3843818297
2834	0.3843746019
2835	0.384364209
2836	0.3843628635
2837	0.3843538678
2838	0.3843351972
2839	0.3843240465
2840	0.3843183839
2841	0.384314896
2842	0.3843061261
2843	0.3843061638
2844	0.3842988175
2845	0.3842886886
2846	0.3842733393
2847	0.3842678959
2848	0.3842614551
2849	0.3842523483
2850	0.3842496216
2851	0.3842400886
2852	0.3842358624
2853	0.3842330395
2854	0.3842259766
2855	0.3842212029
2856	0.3842176237
2857	0.3842113045
2858	0.3842047831
2859	0.3842046592
2860	0.384188854
2861	0.3841738606
2862	0.3841672106
2863	0.3841600366
2864	0.3841509774
2865	0.3841494872
2866	0.3841444264
2867	0.3841354712
2868	0.3841182752
2869	0.3841067919
2870	0.3840999624
2871	0.3840968335
2872	0.3840808626
2873	0.3840747439
2874	0.3840693627
2875	0.3840588819
2876	0.3840494321
2877	0.3840401344
2878	0.3840352132
2879	0.3840263287
2880	0.384020963
2881	0.384010469
2882	0.3840103235
2883	0.3840089833
2884	0.3840002362
2885	0.3839983741
2886	0.3839906934
2887	0.3839821859
2888	0.3839821858
2889	0.3839787152
2890	0.3839693463
2891	0.3839634703
2892	0.3839598158
2893	0.3839550851
2894	0.3839505917
2895	0.3839451083
2896	0.3839415718
2897	0.3839372658
2898	0.3839333841
2899	0.3839286963
2900	0.3839223186
2901	0.3839186194
2902	0.3839114778
2903	0.3839066669
2904	0.383900461
2905	0.3838927445
2906	0.3838914614
2907	0.383875993
2908	0.3838714691
2909	0.3838637367
2910	0.3838415036
2911	0.3838375319
2912	0.3838291937
2913	0.3838291076
2914	0.3838239265
2915	0.3838190197
2916	0.3838099878
2917	0.3837994772
2918	0.383786513
2919	0.3837829394
2920	0.3837772949
2921	0.3837705719
2922	0.3837667509
2923	0.3837538158
2924	0.3837499482
